,iteration,epoch,training_size,reference_size,gen_size,src,aucroc
0,3,2000,5000,10000,500,LOGAN_D1,0.49838634000000004
0,3,2000,5000,10000,500,MC,0.5052855599999999
0,3,2000,5000,10000,500,gan_leaks,0.50804048
0,3,2000,5000,10000,500,gan_leaks_cal,0.50939222
0,3,2000,5000,10000,500,LOGAN_0,0.48953663999999997
0,3,2000,5000,10000,500,eq1,0.50088592
0,3,2000,5000,10000,500,domias,0.49990932
0,3,2000,7000,10000,500,ablated_eq1,0.496513612244898
0,3,2000,7000,10000,500,ablated_eq2,0.49994773469387754
0,3,2000,7000,10000,500,LOGAN_D1,0.5079174693877551
0,3,2000,7000,10000,500,MC,0.49949601020408163
0,3,2000,7000,10000,500,gan_leaks,0.5022906224489796
0,3,2000,7000,10000,500,gan_leaks_cal,0.5073332040816326
0,3,2000,7000,10000,500,LOGAN_0,0.49511667346938776
0,3,2000,7000,10000,500,eq1,0.496513612244898
0,3,2000,7000,10000,500,domias,0.4991942040816327
0,3,2000,10000,10000,500,ablated_eq1,0.49728567999999995
0,3,2000,10000,10000,500,ablated_eq2,0.5004995099999999
0,3,2000,10000,10000,500,LOGAN_D1,0.50209486
0,3,2000,10000,10000,500,MC,0.49998364500000003
0,3,2000,10000,10000,500,gan_leaks,0.5001106799999999
0,3,2000,10000,10000,500,gan_leaks_cal,0.5031284699999999
0,3,2000,10000,10000,500,LOGAN_0,0.501362085
0,3,2000,10000,10000,500,eq1,0.49728567999999995
0,3,2000,10000,10000,500,domias,0.49983889000000004
0,4,2000,100,10000,500,ablated_eq1,0.6174000000000001
0,4,2000,100,10000,500,ablated_eq2,0.6517000000000001
0,4,2000,100,10000,500,LOGAN_D1,0.5062
0,4,2000,100,10000,500,MC,0.61405
0,4,2000,100,10000,500,gan_leaks,0.6169
0,4,2000,100,10000,500,gan_leaks_cal,0.6368
0,4,2000,100,10000,500,LOGAN_0,0.5254
0,4,2000,100,10000,500,eq1,0.6174000000000001
0,4,2000,100,10000,500,domias,0.6378999999999999
0,4,2000,500,10000,500,ablated_eq1,0.51332
0,4,2000,500,10000,500,ablated_eq2,0.533724
0,4,2000,500,10000,500,LOGAN_D1,0.508848
0,4,2000,500,10000,500,MC,0.515566
0,4,2000,500,10000,500,gan_leaks,0.522644
0,4,2000,500,10000,500,gan_leaks_cal,0.535204
0,4,2000,500,10000,500,LOGAN_0,0.52634
0,4,2000,500,10000,500,eq1,0.51332
0,4,2000,500,10000,500,domias,0.526056
0,4,2000,1000,10000,500,ablated_eq1,0.527036
0,4,2000,1000,10000,500,ablated_eq2,0.538115
0,4,2000,1000,10000,500,LOGAN_D1,0.49324500000000004
0,4,2000,1000,10000,500,MC,0.527065
0,4,2000,1000,10000,500,gan_leaks,0.5317130000000001
0,4,2000,1000,10000,500,gan_leaks_cal,0.537769
0,4,2000,1000,10000,500,LOGAN_0,0.511375
0,4,2000,1000,10000,500,eq1,0.527036
0,4,2000,1000,10000,500,domias,0.539141
0,4,2000,3000,10000,500,ablated_eq1,0.5177194444444444
0,4,2000,3000,10000,500,ablated_eq2,0.522121
0,4,2000,3000,10000,500,LOGAN_D1,0.496047
0,4,2000,3000,10000,500,MC,0.5114602222222222
0,4,2000,3000,10000,500,gan_leaks,0.5143966666666667
0,4,2000,3000,10000,500,gan_leaks_cal,0.5199693333333333
0,4,2000,3000,10000,500,LOGAN_0,0.517666
0,4,2000,3000,10000,500,eq1,0.5177194444444444
0,4,2000,3000,10000,500,domias,0.5219175555555555
0,4,2000,5000,10000,500,ablated_eq1,0.5051303199999999
0,4,2000,5000,10000,500,ablated_eq2,0.50711724
0,4,2000,5000,10000,500,LOGAN_D1,0.49709976
0,4,2000,5000,10000,500,MC,0.5076687999999999
0,4,2000,5000,10000,500,gan_leaks,0.51117404
0,4,2000,5000,10000,500,gan_leaks_cal,0.51196768
0,4,2000,5000,10000,500,LOGAN_0,0.50117532
0,4,2000,5000,10000,500,eq1,0.5051303199999999
0,4,2000,5000,10000,500,domias,0.5064046400000001
0,4,2000,7000,10000,500,ablated_eq1,0.4954601326530612
0,4,2000,7000,10000,500,ablated_eq2,0.49899578571428566
0,4,2000,7000,10000,500,LOGAN_D1,0.5067865102040816
0,4,2000,7000,10000,500,MC,0.4998560000000001
0,4,2000,7000,10000,500,gan_leaks,0.501388193877551
0,4,2000,7000,10000,500,gan_leaks_cal,0.5065482551020408
0,4,2000,7000,10000,500,LOGAN_0,0.5017475612244898
0,4,2000,7000,10000,500,eq1,0.4954601326530612
0,4,2000,7000,10000,500,domias,0.4982665408163265
0,4,2000,10000,10000,500,ablated_eq1,0.49674634
0,4,2000,10000,10000,500,ablated_eq2,0.50167122
0,4,2000,10000,10000,500,LOGAN_D1,0.50239559
0,4,2000,10000,10000,500,MC,0.49845032
0,4,2000,10000,10000,500,gan_leaks,0.49661585
0,4,2000,10000,10000,500,gan_leaks_cal,0.4991602050000001
0,4,2000,10000,10000,500,LOGAN_0,0.49577838
0,4,2000,10000,10000,500,eq1,0.49674634
0,4,2000,10000,10000,500,domias,0.50001534
0,5,2000,100,10000,500,ablated_eq1,0.6391000000000001
0,5,2000,100,10000,500,ablated_eq2,0.6799999999999998
0,5,2000,100,10000,500,LOGAN_D1,0.5188
0,5,2000,100,10000,500,MC,0.6105
0,5,2000,100,10000,500,gan_leaks,0.6585
0,5,2000,100,10000,500,gan_leaks_cal,0.7162999999999999
0,5,2000,100,10000,500,LOGAN_0,0.5682
0,5,2000,100,10000,500,eq1,0.6391000000000001
0,5,2000,100,10000,500,domias,0.6684000000000001
0,5,2000,500,10000,500,ablated_eq1,0.516444
0,5,2000,500,10000,500,ablated_eq2,0.53518
0,5,2000,500,10000,500,LOGAN_D1,0.49845999999999996
0,5,2000,500,10000,500,MC,0.5366120000000001
0,5,2000,500,10000,500,gan_leaks,0.5405800000000001
0,5,2000,500,10000,500,gan_leaks_cal,0.556132
0,5,2000,500,10000,500,LOGAN_0,0.5250560000000001
0,5,2000,500,10000,500,eq1,0.516444
0,5,2000,500,10000,500,domias,0.528748
0,5,2000,1000,10000,500,ablated_eq1,0.526255
0,5,2000,1000,10000,500,ablated_eq2,0.540213
0,5,2000,1000,10000,500,LOGAN_D1,0.487633
0,5,2000,1000,10000,500,MC,0.5307945000000001
0,5,2000,1000,10000,500,gan_leaks,0.535053
0,5,2000,1000,10000,500,gan_leaks_cal,0.542634
0,5,2000,1000,10000,500,LOGAN_0,0.503116
0,5,2000,1000,10000,500,eq1,0.526255
0,5,2000,1000,10000,500,domias,0.542612
0,5,2000,3000,10000,500,ablated_eq1,0.5128544444444444
0,5,2000,3000,10000,500,ablated_eq2,0.5163884444444444
0,5,2000,3000,10000,500,LOGAN_D1,0.49364855555555553
0,5,2000,3000,10000,500,MC,0.5110390555555555
0,5,2000,3000,10000,500,gan_leaks,0.5167487777777777
0,5,2000,3000,10000,500,gan_leaks_cal,0.5195442222222222
0,5,2000,3000,10000,500,LOGAN_0,0.5104080555555556
0,5,2000,3000,10000,500,eq1,0.5128544444444444
0,5,2000,3000,10000,500,domias,0.5158621111111111
0,5,2000,5000,10000,500,ablated_eq1,0.50694458
0,5,2000,5000,10000,500,ablated_eq2,0.5105185799999999
0,5,2000,5000,10000,500,LOGAN_D1,0.49691112000000004
0,5,2000,5000,10000,500,MC,0.51017634
0,5,2000,5000,10000,500,gan_leaks,0.5107872
0,5,2000,5000,10000,500,gan_leaks_cal,0.5132946199999999
0,5,2000,5000,10000,500,LOGAN_0,0.5015857
0,5,2000,5000,10000,500,eq1,0.50694458
0,5,2000,5000,10000,500,domias,0.5098989
0,5,2000,7000,10000,500,ablated_eq1,0.49766856122448977
0,5,2000,7000,10000,500,ablated_eq2,0.5008889285714286
0,5,2000,7000,10000,500,LOGAN_D1,0.506458724489796
0,5,2000,7000,10000,500,MC,0.498903275510204
0,5,2000,7000,10000,500,gan_leaks,0.5012667040816327
0,5,2000,7000,10000,500,gan_leaks_cal,0.5066868673469388
0,5,2000,7000,10000,500,LOGAN_0,0.4994935918367347
0,5,2000,7000,10000,500,eq1,0.49766856122448977
0,5,2000,7000,10000,500,domias,0.5004750918367347
0,5,2000,10000,10000,500,ablated_eq1,0.49725203
0,5,2000,10000,10000,500,ablated_eq2,0.50172229
0,5,2000,10000,10000,500,LOGAN_D1,0.500224915
0,5,2000,10000,10000,500,MC,0.496307735
0,5,2000,10000,10000,500,gan_leaks,0.49991518
0,5,2000,10000,10000,500,gan_leaks_cal,0.5025938999999999
0,5,2000,10000,10000,500,LOGAN_0,0.49614469
0,5,2000,10000,10000,500,eq1,0.49725203
0,5,2000,10000,10000,500,domias,0.50050299
